invoice_key,contract_key,invoice_date_key,due_date_key,paid_date_key,invoice_date,due_date,paid_date,amount_due,amount_paid,payment_status,principal_amount,interest_amount,invoice_number
2409,191,20240817,20240831,20240906.0,2024-08-17,2024-08-31,2024-09-06,312.55,312.55,Paid,187.6,124.94,INV-000191-021
2410,191,20240916,20240930,20241001.0,2024-09-16,2024-09-30,2024-10-01,312.55,312.55,Paid,187.6,124.94,INV-000191-022
2411,191,20241016,20241030,,2024-10-16,2024-10-30,,312.55,0.0,Delinquent,187.6,124.94,INV-000191-023
2412,191,20241115,20241129,20241214.0,2024-11-15,2024-11-29,2024-12-14,312.55,312.55,Late,187.6,124.94,INV-000191-024
2413,192,20230602,20230616,,2023-06-02,2023-06-16,,244.76,0.0,Delinquent,159.77,85.0,INV-000192-001
2414,192,20230702,20230716,20230714.0,2023-07-02,2023-07-16,2023-07-14,244.76,244.76,Paid,159.77,85.0,INV-000192-002
2415,192,20230801,20230815,20230929.0,2023-08-01,2023-08-15,2023-09-29,244.76,244.76,Delinquent,159.77,85.0,INV-000192-003
2416,192,20230831,20230914,20230920.0,2023-08-31,2023-09-14,2023-09-20,244.76,244.76,Paid,159.77,85.0,INV-000192-004
2417,192,20230930,20231014,20231014.0,2023-09-30,2023-10-14,2023-10-14,244.76,244.76,Paid,159.77,85.0,INV-000192-005
2418,192,20231030,20231113,20231117.0,2023-10-30,2023-11-13,2023-11-17,244.76,244.76,Paid,159.77,85.0,INV-000192-006
2419,192,20231129,20231213,20231220.0,2023-11-29,2023-12-13,2023-12-20,244.76,110.37,Partial,159.77,85.0,INV-000192-007
2420,192,20231229,20240112,20240110.0,2023-12-29,2024-01-12,2024-01-10,244.76,244.76,Paid,159.77,85.0,INV-000192-008
2421,192,20240128,20240211,20240327.0,2024-01-28,2024-02-11,2024-03-27,244.76,244.76,Delinquent,159.77,85.0,INV-000192-009
2422,192,20240227,20240312,20240314.0,2024-02-27,2024-03-12,2024-03-14,244.76,244.76,Paid,159.77,85.0,INV-000192-010
2423,192,20240328,20240411,,2024-03-28,2024-04-11,,244.76,0.0,Delinquent,159.77,85.0,INV-000192-011
2424,192,20240427,20240511,20240625.0,2024-04-27,2024-05-11,2024-06-25,244.76,244.76,Delinquent,159.77,85.0,INV-000192-012
2425,192,20240527,20240610,20240612.0,2024-05-27,2024-06-10,2024-06-12,244.76,244.76,Paid,159.77,85.0,INV-000192-013
2426,192,20240626,20240710,20240715.0,2024-06-26,2024-07-10,2024-07-15,244.76,244.76,Paid,159.77,85.0,INV-000192-014
2427,192,20240726,20240809,20240813.0,2024-07-26,2024-08-09,2024-08-13,244.76,244.76,Paid,159.77,85.0,INV-000192-015
2428,192,20240825,20240908,20240912.0,2024-08-25,2024-09-08,2024-09-12,244.76,244.76,Paid,159.77,85.0,INV-000192-016
2429,192,20240924,20241008,,2024-09-24,2024-10-08,,244.76,0.0,Delinquent,159.77,85.0,INV-000192-017
2430,192,20241024,20241107,20241107.0,2024-10-24,2024-11-07,2024-11-07,244.76,244.76,Paid,159.77,85.0,INV-000192-018
2431,192,20241123,20241207,20241208.0,2024-11-23,2024-12-07,2024-12-08,244.76,244.76,Paid,159.77,85.0,INV-000192-019
2432,192,20241223,20250106,,2024-12-23,2025-01-06,,244.76,0.0,Pending,159.77,85.0,INV-000192-020
2433,193,20230815,20230829,20230828.0,2023-08-15,2023-08-29,2023-08-28,356.97,356.97,Paid,233.93,123.05,INV-000193-001
2434,193,20230914,20230928,20230927.0,2023-09-14,2023-09-28,2023-09-27,356.97,356.97,Paid,233.93,123.05,INV-000193-002
2435,193,20231014,20231028,20231102.0,2023-10-14,2023-10-28,2023-11-02,356.97,356.97,Paid,233.93,123.05,INV-000193-003
2436,193,20231113,20231127,20231201.0,2023-11-13,2023-11-27,2023-12-01,356.97,356.97,Paid,233.93,123.05,INV-000193-004
2437,193,20231213,20231227,20231224.0,2023-12-13,2023-12-27,2023-12-24,356.97,356.97,Paid,233.93,123.05,INV-000193-005
2438,193,20240112,20240126,20240124.0,2024-01-12,2024-01-26,2024-01-24,356.97,356.97,Paid,233.93,123.05,INV-000193-006
2439,193,20240211,20240225,20240227.0,2024-02-11,2024-02-25,2024-02-27,356.97,356.97,Paid,233.93,123.05,INV-000193-007
2440,193,20240312,20240326,20240327.0,2024-03-12,2024-03-26,2024-03-27,356.97,356.97,Paid,233.93,123.05,INV-000193-008
2441,193,20240411,20240425,20240428.0,2024-04-11,2024-04-25,2024-04-28,356.97,356.97,Paid,233.93,123.05,INV-000193-009
2442,193,20240511,20240525,20240530.0,2024-05-11,2024-05-25,2024-05-30,356.97,144.87,Partial,233.93,123.05,INV-000193-010
2443,193,20240610,20240624,20240626.0,2024-06-10,2024-06-24,2024-06-26,356.97,356.97,Paid,233.93,123.05,INV-000193-011
2444,193,20240710,20240724,20240721.0,2024-07-10,2024-07-24,2024-07-21,356.97,356.97,Paid,233.93,123.05,INV-000193-012
2445,193,20240809,20240823,20240820.0,2024-08-09,2024-08-23,2024-08-20,356.97,356.97,Paid,233.93,123.05,INV-000193-013
2446,193,20240908,20240922,20240921.0,2024-09-08,2024-09-22,2024-09-21,356.97,356.97,Paid,233.93,123.05,INV-000193-014
2447,193,20241008,20241022,20241019.0,2024-10-08,2024-10-22,2024-10-19,356.97,356.97,Paid,233.93,123.05,INV-000193-015
2448,193,20241107,20241121,20241128.0,2024-11-07,2024-11-21,2024-11-28,356.97,356.97,Paid,233.93,123.05,INV-000193-016
2449,193,20241207,20241221,,2024-12-07,2024-12-21,,356.97,0.0,Delinquent,233.93,123.05,INV-000193-017
2450,194,20241103,20241117,20241117.0,2024-11-03,2024-11-17,2024-11-17,308.57,308.57,Paid,220.79,87.78,INV-000194-001
2451,194,20241203,20241217,20241223.0,2024-12-03,2024-12-17,2024-12-23,308.57,308.57,Paid,220.79,87.78,INV-000194-002
2452,195,20230921,20231005,20231003.0,2023-09-21,2023-10-05,2023-10-03,123.64,123.64,Paid,49.34,74.3,INV-000195-001
2453,195,20231021,20231104,20231107.0,2023-10-21,2023-11-04,2023-11-07,123.64,123.64,Paid,49.34,74.3,INV-000195-002
2454,195,20231120,20231204,20231207.0,2023-11-20,2023-12-04,2023-12-07,123.64,123.64,Paid,49.34,74.3,INV-000195-003
2455,195,20231220,20240103,20240105.0,2023-12-20,2024-01-03,2024-01-05,123.64,123.64,Paid,49.34,74.3,INV-000195-004
2456,195,20240119,20240202,20240202.0,2024-01-19,2024-02-02,2024-02-02,123.64,123.64,Paid,49.34,74.3,INV-000195-005
2457,195,20240218,20240303,20240302.0,2024-02-18,2024-03-03,2024-03-02,123.64,123.64,Paid,49.34,74.3,INV-000195-006
2458,195,20240319,20240402,,2024-03-19,2024-04-02,,123.64,0.0,Delinquent,49.34,74.3,INV-000195-007
2459,195,20240418,20240502,20240502.0,2024-04-18,2024-05-02,2024-05-02,123.64,123.64,Paid,49.34,74.3,INV-000195-008
2460,195,20240518,20240601,20240607.0,2024-05-18,2024-06-01,2024-06-07,123.64,123.64,Paid,49.34,74.3,INV-000195-009
2461,195,20240617,20240701,20240702.0,2024-06-17,2024-07-01,2024-07-02,123.64,123.64,Paid,49.34,74.3,INV-000195-010
2462,195,20240717,20240731,20240728.0,2024-07-17,2024-07-31,2024-07-28,123.64,123.64,Paid,49.34,74.3,INV-000195-011
2463,195,20240816,20240830,20240905.0,2024-08-16,2024-08-30,2024-09-05,123.64,123.64,Paid,49.34,74.3,INV-000195-012
2464,195,20240915,20240929,20241003.0,2024-09-15,2024-09-29,2024-10-03,123.64,123.64,Paid,49.34,74.3,INV-000195-013
2465,195,20241015,20241029,20241105.0,2024-10-15,2024-10-29,2024-11-05,123.64,123.64,Paid,49.34,74.3,INV-000195-014
2466,195,20241114,20241128,20241126.0,2024-11-14,2024-11-28,2024-11-26,123.64,123.64,Paid,49.34,74.3,INV-000195-015
2467,195,20241214,20241228,20241228.0,2024-12-14,2024-12-28,2024-12-28,123.64,123.64,Paid,49.34,74.3,INV-000195-016
2468,196,20240518,20240601,20240616.0,2024-05-18,2024-06-01,2024-06-16,632.4,209.03,Partial,491.76,140.64,INV-000196-001
2469,196,20240617,20240701,20240716.0,2024-06-17,2024-07-01,2024-07-16,632.4,632.4,Late,491.76,140.64,INV-000196-002
2470,196,20240717,20240731,20240731.0,2024-07-17,2024-07-31,2024-07-31,632.4,632.4,Paid,491.76,140.64,INV-000196-003
2471,196,20240816,20240830,20240905.0,2024-08-16,2024-08-30,2024-09-05,632.4,632.4,Paid,491.76,140.64,INV-000196-004
2472,196,20240915,20240929,20241002.0,2024-09-15,2024-09-29,2024-10-02,632.4,455.92,Partial,491.76,140.64,INV-000196-005
2473,196,20241015,20241029,20250112.0,2024-10-15,2024-10-29,2025-01-12,632.4,632.4,Delinquent,491.76,140.64,INV-000196-006
2474,196,20241114,20241128,20241205.0,2024-11-14,2024-11-28,2024-12-05,632.4,632.4,Paid,491.76,140.64,INV-000196-007
2475,196,20241214,20241228,20250112.0,2024-12-14,2024-12-28,2025-01-12,632.4,632.4,Late,491.76,140.64,INV-000196-008
2476,197,20230726,20230809,20230813.0,2023-07-26,2023-08-09,2023-08-13,465.3,465.3,Paid,330.71,134.6,INV-000197-001
2477,197,20230825,20230908,20230909.0,2023-08-25,2023-09-08,2023-09-09,465.3,465.3,Paid,330.71,134.6,INV-000197-002
2478,197,20230924,20231008,20231005.0,2023-09-24,2023-10-08,2023-10-05,465.3,465.3,Paid,330.71,134.6,INV-000197-003
2479,197,20231024,20231107,20231112.0,2023-10-24,2023-11-07,2023-11-12,465.3,465.3,Paid,330.71,134.6,INV-000197-004
2480,197,20231123,20231207,20240121.0,2023-11-23,2023-12-07,2024-01-21,465.3,465.3,Delinquent,330.71,134.6,INV-000197-005
2481,197,20231223,20240106,20240105.0,2023-12-23,2024-01-06,2024-01-05,465.3,465.3,Paid,330.71,134.6,INV-000197-006
2482,197,20240122,20240205,20240207.0,2024-01-22,2024-02-05,2024-02-07,465.3,465.3,Paid,330.71,134.6,INV-000197-007
2483,197,20240221,20240306,,2024-02-21,2024-03-06,,465.3,0.0,Delinquent,330.71,134.6,INV-000197-008
2484,197,20240322,20240405,20240412.0,2024-03-22,2024-04-05,2024-04-12,465.3,465.3,Paid,330.71,134.6,INV-000197-009
2485,197,20240421,20240505,20240503.0,2024-04-21,2024-05-05,2024-05-03,465.3,465.3,Paid,330.71,134.6,INV-000197-010
2486,197,20240521,20240604,20240606.0,2024-05-21,2024-06-04,2024-06-06,465.3,465.3,Paid,330.71,134.6,INV-000197-011
2487,197,20240620,20240704,20240708.0,2024-06-20,2024-07-04,2024-07-08,465.3,465.3,Paid,330.71,134.6,INV-000197-012
2488,197,20240720,20240803,20240731.0,2024-07-20,2024-08-03,2024-07-31,465.3,465.3,Paid,330.71,134.6,INV-000197-013
2489,197,20240819,20240902,20240917.0,2024-08-19,2024-09-02,2024-09-17,465.3,465.3,Late,330.71,134.6,INV-000197-014
2490,197,20240918,20241002,20241007.0,2024-09-18,2024-10-02,2024-10-07,465.3,465.3,Paid,330.71,134.6,INV-000197-015
2491,197,20241018,20241101,20241116.0,2024-10-18,2024-11-01,2024-11-16,465.3,465.3,Late,330.71,134.6,INV-000197-016
2492,197,20241117,20241201,20241216.0,2024-11-17,2024-12-01,2024-12-16,465.3,465.3,Late,330.71,134.6,INV-000197-017
2493,197,20241217,20241231,20241229.0,2024-12-17,2024-12-31,2024-12-29,465.3,465.3,Paid,330.71,134.6,INV-000197-018
2494,198,20231225,20240108,20240109.0,2023-12-25,2024-01-08,2024-01-09,344.31,344.31,Paid,271.43,72.88,INV-000198-001
2495,198,20240124,20240207,20240210.0,2024-01-24,2024-02-07,2024-02-10,344.31,344.31,Paid,271.43,72.88,INV-000198-002
2496,198,20240223,20240308,,2024-02-23,2024-03-08,,344.31,0.0,Delinquent,271.43,72.88,INV-000198-003
2497,198,20240324,20240407,20240422.0,2024-03-24,2024-04-07,2024-04-22,344.31,344.31,Late,271.43,72.88,INV-000198-004
2498,198,20240423,20240507,20240505.0,2024-04-23,2024-05-07,2024-05-05,344.31,344.31,Paid,271.43,72.88,INV-000198-005
2499,198,20240523,20240606,20240604.0,2024-05-23,2024-06-06,2024-06-04,344.31,344.31,Paid,271.43,72.88,INV-000198-006
2500,198,20240622,20240706,20240708.0,2024-06-22,2024-07-06,2024-07-08,344.31,344.31,Paid,271.43,72.88,INV-000198-007
2501,198,20240722,20240805,,2024-07-22,2024-08-05,,344.31,0.0,Delinquent,271.43,72.88,INV-000198-008
2502,198,20240821,20240904,20241019.0,2024-08-21,2024-09-04,2024-10-19,344.31,344.31,Delinquent,271.43,72.88,INV-000198-009
2503,198,20240920,20241004,20241002.0,2024-09-20,2024-10-04,2024-10-02,344.31,344.31,Paid,271.43,72.88,INV-000198-010
2504,198,20241020,20241103,,2024-10-20,2024-11-03,,344.31,0.0,Written Off,271.43,72.88,INV-000198-011
2505,198,20241119,20241203,,2024-11-19,2024-12-03,,344.31,0.0,Written Off,271.43,72.88,INV-000198-012
2506,198,20241219,20250102,,2024-12-19,2025-01-02,,344.31,0.0,Pending,271.43,72.88,INV-000198-013
2507,199,20230510,20230524,20230530.0,2023-05-10,2023-05-24,2023-05-30,353.44,353.44,Paid,231.31,122.13,INV-000199-001
2508,199,20230609,20230623,20230628.0,2023-06-09,2023-06-23,2023-06-28,353.44,353.44,Paid,231.31,122.13,INV-000199-002
2509,199,20230709,20230723,20230724.0,2023-07-09,2023-07-23,2023-07-24,353.44,353.44,Paid,231.31,122.13,INV-000199-003
2510,199,20230808,20230822,20230828.0,2023-08-08,2023-08-22,2023-08-28,353.44,353.44,Paid,231.31,122.13,INV-000199-004
2511,199,20230907,20230921,20230920.0,2023-09-07,2023-09-21,2023-09-20,353.44,353.44,Paid,231.31,122.13,INV-000199-005
2512,199,20231007,20231021,20231021.0,2023-10-07,2023-10-21,2023-10-21,353.44,353.44,Paid,231.31,122.13,INV-000199-006
2513,199,20231106,20231120,20231117.0,2023-11-06,2023-11-20,2023-11-17,353.44,353.44,Paid,231.31,122.13,INV-000199-007
2514,199,20231206,20231220,20231217.0,2023-12-06,2023-12-20,2023-12-17,353.44,353.44,Paid,231.31,122.13,INV-000199-008
2515,199,20240105,20240119,20240117.0,2024-01-05,2024-01-19,2024-01-17,353.44,353.44,Paid,231.31,122.13,INV-000199-009
2516,199,20240204,20240218,20240219.0,2024-02-04,2024-02-18,2024-02-19,353.44,353.44,Paid,231.31,122.13,INV-000199-010
2517,199,20240305,20240319,20240321.0,2024-03-05,2024-03-19,2024-03-21,353.44,353.44,Paid,231.31,122.13,INV-000199-011
2518,199,20240404,20240418,20240424.0,2024-04-04,2024-04-18,2024-04-24,353.44,353.44,Paid,231.31,122.13,INV-000199-012
2519,199,20240504,20240518,20240524.0,2024-05-04,2024-05-18,2024-05-24,353.44,353.44,Paid,231.31,122.13,INV-000199-013
2520,199,20240603,20240617,20240618.0,2024-06-03,2024-06-17,2024-06-18,353.44,353.44,Paid,231.31,122.13,INV-000199-014
2521,199,20240703,20240717,20240724.0,2024-07-03,2024-07-17,2024-07-24,353.44,353.44,Paid,231.31,122.13,INV-000199-015
2522,199,20240802,20240816,20240817.0,2024-08-02,2024-08-16,2024-08-17,353.44,353.44,Paid,231.31,122.13,INV-000199-016
2523,199,20240901,20240915,20240921.0,2024-09-01,2024-09-15,2024-09-21,353.44,353.44,Paid,231.31,122.13,INV-000199-017
2524,199,20241001,20241015,20241018.0,2024-10-01,2024-10-15,2024-10-18,353.44,353.44,Paid,231.31,122.13,INV-000199-018
2525,199,20241031,20241114,20241111.0,2024-10-31,2024-11-14,2024-11-11,353.44,353.44,Paid,231.31,122.13,INV-000199-019
2526,199,20241130,20241214,20241212.0,2024-11-30,2024-12-14,2024-12-12,353.44,353.44,Paid,231.31,122.13,INV-000199-020
2527,199,20241230,20250113,,2024-12-30,2025-01-13,,353.44,0.0,Pending,231.31,122.13,INV-000199-021
2528,200,20230923,20231007,20231014.0,2023-09-23,2023-10-07,2023-10-14,223.82,223.82,Paid,113.32,110.49,INV-000200-001
2529,200,20231023,20231106,20231110.0,2023-10-23,2023-11-06,2023-11-10,223.82,223.82,Paid,113.32,110.49,INV-000200-002
2530,200,20231122,20231206,20231209.0,2023-11-22,2023-12-06,2023-12-09,223.82,223.82,Paid,113.32,110.49,INV-000200-003
2531,200,20231222,20240105,20240112.0,2023-12-22,2024-01-05,2024-01-12,223.82,223.82,Paid,113.32,110.49,INV-000200-004
2532,200,20240121,20240204,20240201.0,2024-01-21,2024-02-04,2024-02-01,223.82,223.82,Paid,113.32,110.49,INV-000200-005
2533,200,20240220,20240305,20240305.0,2024-02-20,2024-03-05,2024-03-05,223.82,223.82,Paid,113.32,110.49,INV-000200-006
2534,200,20240321,20240404,20240409.0,2024-03-21,2024-04-04,2024-04-09,223.82,223.82,Paid,113.32,110.49,INV-000200-007
2535,200,20240420,20240504,20240502.0,2024-04-20,2024-05-04,2024-05-02,223.82,223.82,Paid,113.32,110.49,INV-000200-008
2536,200,20240520,20240603,20240602.0,2024-05-20,2024-06-03,2024-06-02,223.82,223.82,Paid,113.32,110.49,INV-000200-009
2537,200,20240619,20240703,20240710.0,2024-06-19,2024-07-03,2024-07-10,223.82,223.82,Paid,113.32,110.49,INV-000200-010
2538,200,20240719,20240802,20240804.0,2024-07-19,2024-08-02,2024-08-04,223.82,223.82,Paid,113.32,110.49,INV-000200-011
2539,200,20240818,20240901,20240904.0,2024-08-18,2024-09-01,2024-09-04,223.82,223.82,Paid,113.32,110.49,INV-000200-012
2540,200,20240917,20241001,20241002.0,2024-09-17,2024-10-01,2024-10-02,223.82,223.82,Paid,113.32,110.49,INV-000200-013
2541,200,20241017,20241031,20241107.0,2024-10-17,2024-10-31,2024-11-07,223.82,223.82,Paid,113.32,110.49,INV-000200-014
2542,200,20241116,20241130,20241215.0,2024-11-16,2024-11-30,2024-12-15,223.82,223.82,Late,113.32,110.49,INV-000200-015
2543,200,20241216,20241230,20250105.0,2024-12-16,2024-12-30,2025-01-05,223.82,223.82,Paid,113.32,110.49,INV-000200-016
2544,202,20230719,20230802,20230805.0,2023-07-19,2023-08-02,2023-08-05,174.32,174.32,Paid,115.52,58.8,INV-000202-001
2545,202,20230818,20230901,20230905.0,2023-08-18,2023-09-01,2023-09-05,174.32,174.32,Paid,115.52,58.8,INV-000202-002
2546,202,20230917,20231001,20231006.0,2023-09-17,2023-10-01,2023-10-06,174.32,174.32,Paid,115.52,58.8,INV-000202-003
2547,202,20231017,20231031,20231030.0,2023-10-17,2023-10-31,2023-10-30,174.32,174.32,Paid,115.52,58.8,INV-000202-004
2548,202,20231116,20231130,20231127.0,2023-11-16,2023-11-30,2023-11-27,174.32,174.32,Paid,115.52,58.8,INV-000202-005
2549,202,20231216,20231230,20240105.0,2023-12-16,2023-12-30,2024-01-05,174.32,174.32,Paid,115.52,58.8,INV-000202-006
2550,202,20240115,20240129,20240128.0,2024-01-15,2024-01-29,2024-01-28,174.32,174.32,Paid,115.52,58.8,INV-000202-007
2551,202,20240214,20240228,20240306.0,2024-02-14,2024-02-28,2024-03-06,174.32,174.32,Paid,115.52,58.8,INV-000202-008
2552,202,20240315,20240329,20240403.0,2024-03-15,2024-03-29,2024-04-03,174.32,174.32,Paid,115.52,58.8,INV-000202-009
2553,202,20240414,20240428,20240426.0,2024-04-14,2024-04-28,2024-04-26,174.32,105.33,Partial,115.52,58.8,INV-000202-010
2554,202,20240514,20240528,20240604.0,2024-05-14,2024-05-28,2024-06-04,174.32,174.32,Paid,115.52,58.8,INV-000202-011
2555,202,20240613,20240627,20240627.0,2024-06-13,2024-06-27,2024-06-27,174.32,174.32,Paid,115.52,58.8,INV-000202-012
2556,202,20240713,20240727,20240803.0,2024-07-13,2024-07-27,2024-08-03,174.32,174.32,Paid,115.52,58.8,INV-000202-013
2557,202,20240812,20240826,20240824.0,2024-08-12,2024-08-26,2024-08-24,174.32,174.32,Paid,115.52,58.8,INV-000202-014
2558,202,20240911,20240925,20241001.0,2024-09-11,2024-09-25,2024-10-01,174.32,174.32,Paid,115.52,58.8,INV-000202-015
2559,202,20241011,20241025,,2024-10-11,2024-10-25,,174.32,0.0,Delinquent,115.52,58.8,INV-000202-016
2560,202,20241110,20241124,20241129.0,2024-11-10,2024-11-24,2024-11-29,174.32,174.32,Paid,115.52,58.8,INV-000202-017
2561,202,20241210,20241224,20241223.0,2024-12-10,2024-12-24,2024-12-23,174.32,174.32,Paid,115.52,58.8,INV-000202-018
2562,203,20240613,20240627,20240910.0,2024-06-13,2024-06-27,2024-09-10,374.18,374.18,Delinquent,173.39,200.79,INV-000203-001
2563,203,20240713,20240727,20240730.0,2024-07-13,2024-07-27,2024-07-30,374.18,374.18,Paid,173.39,200.79,INV-000203-002
2564,203,20240812,20240826,20240829.0,2024-08-12,2024-08-26,2024-08-29,374.18,374.18,Paid,173.39,200.79,INV-000203-003
2565,203,20240911,20240925,20240929.0,2024-09-11,2024-09-25,2024-09-29,374.18,374.18,Paid,173.39,200.79,INV-000203-004
2566,203,20241011,20241025,20241026.0,2024-10-11,2024-10-25,2024-10-26,374.18,374.18,Paid,173.39,200.79,INV-000203-005
2567,203,20241110,20241124,20241128.0,2024-11-10,2024-11-24,2024-11-28,374.18,374.18,Paid,173.39,200.79,INV-000203-006
2568,203,20241210,20241224,20241224.0,2024-12-10,2024-12-24,2024-12-24,374.18,374.18,Paid,173.39,200.79,INV-000203-007
2569,204,20221102,20221116,20221121.0,2022-11-02,2022-11-16,2022-11-21,716.44,716.44,Paid,608.19,108.26,INV-000204-001
2570,204,20221202,20221216,20221213.0,2022-12-02,2022-12-16,2022-12-13,716.44,716.44,Paid,608.19,108.26,INV-000204-002
2571,204,20230101,20230115,20230117.0,2023-01-01,2023-01-15,2023-01-17,716.44,716.44,Paid,608.19,108.26,INV-000204-003
2572,204,20230131,20230214,20230219.0,2023-01-31,2023-02-14,2023-02-19,716.44,716.44,Paid,608.19,108.26,INV-000204-004
2573,204,20230302,20230316,20230313.0,2023-03-02,2023-03-16,2023-03-13,716.44,716.44,Paid,608.19,108.26,INV-000204-005
2574,204,20230401,20230415,20230416.0,2023-04-01,2023-04-15,2023-04-16,716.44,716.44,Paid,608.19,108.26,INV-000204-006
2575,204,20230501,20230515,20230515.0,2023-05-01,2023-05-15,2023-05-15,716.44,716.44,Paid,608.19,108.26,INV-000204-007
2576,204,20230531,20230614,20230616.0,2023-05-31,2023-06-14,2023-06-16,716.44,716.44,Paid,608.19,108.26,INV-000204-008
2577,204,20230630,20230714,20230718.0,2023-06-30,2023-07-14,2023-07-18,716.44,716.44,Paid,608.19,108.26,INV-000204-009
2578,204,20230730,20230813,20230816.0,2023-07-30,2023-08-13,2023-08-16,716.44,257.9,Partial,608.19,108.26,INV-000204-010
2579,204,20230829,20230912,,2023-08-29,2023-09-12,,716.44,0.0,Delinquent,608.19,108.26,INV-000204-011
2580,204,20230928,20231012,20231015.0,2023-09-28,2023-10-12,2023-10-15,716.44,716.44,Paid,608.19,108.26,INV-000204-012
2581,204,20231028,20231111,20231114.0,2023-10-28,2023-11-11,2023-11-14,716.44,716.44,Paid,608.19,108.26,INV-000204-013
2582,204,20231127,20231211,20231218.0,2023-11-27,2023-12-11,2023-12-18,716.44,716.44,Paid,608.19,108.26,INV-000204-014
2583,204,20231227,20240110,20240117.0,2023-12-27,2024-01-10,2024-01-17,716.44,716.44,Paid,608.19,108.26,INV-000204-015
2584,204,20240126,20240209,20240206.0,2024-01-26,2024-02-09,2024-02-06,716.44,716.44,Paid,608.19,108.26,INV-000204-016
2585,204,20240225,20240310,20240307.0,2024-02-25,2024-03-10,2024-03-07,716.44,716.44,Paid,608.19,108.26,INV-000204-017
2586,204,20240326,20240409,20240414.0,2024-03-26,2024-04-09,2024-04-14,716.44,716.44,Paid,608.19,108.26,INV-000204-018
